DIFFS;1105323720;1105330920;routeviews;route-views.linx;1362899220;1362901268;9984;7936;191651072;169344;191481728
DIFFS;1105330920;1105338180;routeviews;route-views.linx;1362901268;1362942996;145408;103680;191583360;45312;191538048
DIFFS;1105338180;1105345380;routeviews;route-views.linx;1362942996;1362920852;116992;139136;191522720;19488;191503232
DIFFS;1105345380;1105352640;routeviews;route-views.linx;1362920852;1363049364;182784;54272;191666048;98816;191567232
DIFFS;1105352640;1105359900;routeviews;route-views.linx;1363049364;1363017444;55552;87472;191613312;17152;191596160
DIFFS;1105359900;1105367100;routeviews;route-views.linx;1363017444;1363167076;173696;24064;191619200;25856;191593344
DIFFS;1105367100;1105374360;routeviews;route-views.linx;1363167076;1363219556;78592;26112;191688840;362760;191326080
DIFFS;1105374360;1105381560;routeviews;route-views.linx;1363219556;1363124628;23600;118528;191679824;1496528;190183296
DIFFS;1105381560;1105388820;routeviews;route-views.linx;1363124628;1363008660;127744;243712;191299712;382208;190917504
DIFFS;1105388820;1105396020;routeviews;route-views.linx;1363008660;1363037332;120064;91392;191006336;444672;190561664
DIFFS;1105396020;1105403280;routeviews;route-views.linx;1363037332;1363132820;178688;83200;190595744;372000;190223744
DIFFS;1105403280;1105410540;routeviews;route-views.linx;1363132820;1363139476;14336;7680;190145664;463616;189682048
DIFFS;1105410540;1105417740;routeviews;route-views.linx;1363139476;1363071380;15616;83712;190096000;831744;189264256
DIFFS;1105417740;1105425000;routeviews;route-views.linx;1363071380;1363000468;85504;156416;189379720;101640;189278080
DIFFS;1105425000;1105432200;routeviews;route-views.linx;1363000468;1346557076;331520;16774912;189302080;59840;189242240
DIFFS;1105432200;1105439460;routeviews;route-views.linx;1346557076;1363356308;16816384;17152;189441664;146688;189294976
DIFFS;1105439460;1105446720;routeviews;route-views.linx;1363356308;1363271060;16384;101632;189283232;24608;189258624
DIFFS;1105446720;1105453920;routeviews;route-views.linx;1363271060;1363201172;90112;160000;189310432;114272;189196160
DIFFS;1105453920;1105461180;routeviews;route-views.linx;1363201172;1362868628;338688;671232;191022080;1884928;189137152
DIFFS;1105461180;1105468380;routeviews;route-views.linx;1362868628;1364443284;1678080;103424;189204352;33280;189171072
DIFFS;1105468380;1105475640;routeviews;route-views.linx;1364443284;1364078740;587520;952064;206110336;83712;206026624
DIFFS;1105475640;1105482840;routeviews;route-views.linx;1364078740;1364253076;183552;9216;189314720;17696;189297024
DIFFS;1105482840;1105490100;routeviews;route-views.linx;1364253076;1364050324;15104;217856;189590400;274944;189315456
DIFFS;1105490100;1105497360;routeviews;route-views.linx;1364050324;1364026516;61440;85248;189296768;22272;189274496
DIFFS;1105497360;1105504560;routeviews;route-views.linx;1364026516;1364051860;118016;92672;189319052;55820;189263232
DIFFS;1105504560;1105511820;routeviews;route-views.linx;1364051860;1364288148;372480;136192;189295232;37632;189257600
DIFFS;1105511820;1105519020;routeviews;route-views.linx;1364288148;1364397972;133888;24064;189328832;30784;189298048
DIFFS;1105519020;1105526280;routeviews;route-views.linx;1364397972;1364291220;104448;211200;189446532;18948;189427584
DIFFS;1105526280;1105533480;routeviews;route-views.linx;1364291220;1364363668;228864;156416;189443456;49664;189393792
DIFFS;1105533480;1105540740;routeviews;route-views.linx;1364363668;1364655764;396288;104192;189412132;27556;189384576
DIFFS;1105540740;1105548000;routeviews;route-views.linx;1364655764;1364693396;111616;73984;189404288;26880;189377408
DIFFS;1105548000;1105555200;routeviews;route-views.linx;1364693396;1364737940;73728;29184;189421984;50720;189371264
DIFFS;1105555200;1105562460;routeviews;route-views.linx;1364737940;1364700564;49408;86784;189349248;68096;189281152
DIFFS;1105562460;1105569660;routeviews;route-views.linx;1364700564;1364750996;110592;60160;189363840;35584;189328256
DIFFS;1105569660;1105576920;routeviews;route-views.linx;1364750996;1364703124;40960;88832;188381313;523009;187858304
DIFFS;1105576920;1105584180;routeviews;route-views.linx;1364703124;1364587668;29952;145408;187902336;40448;187861888
DIFFS;1105584180;1105591380;routeviews;route-views.linx;1364587668;1364697748;148224;38144;187842432;13312;187829120
DIFFS;1105591380;1105598640;routeviews;route-views.linx;1364697748;1365335444;1153280;515584;188299136;153088;188146048
DIFFS;1105598640;1105605840;routeviews;route-views.linx;1365335444;1365717140;618496;236800;189915264;34048;189881216
DIFFS;1105605840;1105613100;routeviews;route-views.linx;1365717140;1365604244;249344;362240;189983104;37376;189945728
DIFFS;1105613100;1105620300;routeviews;route-views.linx;1365604244;1365705364;120064;18944;190122629;37125;190085504
DIFFS;1105620300;1105627560;routeviews;route-views.linx;1365705364;1365662868;21504;64000;190210889;19401;190191488
DIFFS;1105627560;1105634820;routeviews;route-views.linx;1365662868;1365613972;46592;95488;190208128;97536;190110592
DIFFS;1105634820;1105642020;routeviews;route-views.linx;1365613972;1365399700;16640;230912;190388096;148480;190239616
DIFFS;1105642020;1105649280;routeviews;route-views.linx;1365399700;1365528468;140800;12032;190146180;76548;190069632
DIFFS;1105649280;1105656480;routeviews;route-views.linx;1365528468;1364992916;195328;730880;190202752;37888;190164864
DIFFS;1105656480;1105663740;routeviews;route-views.linx;1364992916;1365519508;698624;172032;190166688;63776;190102912
DIFFS;1105663740;1105670940;routeviews;route-views.linx;1365519508;1365627796;218624;110336;190143680;42304;190101376
DIFFS;1105670940;1105678200;routeviews;route-views.linx;1365627796;1365741972;121088;6912;190216960;84352;190132608
DIFFS;1105678200;1105685460;routeviews;route-views.linx;1365741972;1365658260;7168;90880;190289536;85760;190203776
DIFFS;1105685460;1105692660;routeviews;route-views.linx;1365658260;1366197908;567808;28160;190338944;101888;190237056
DIFFS;1105692660;1105699920;routeviews;route-views.linx;1366197908;1366317972;140544;20480;190231208;10024;190221184
DIFFS;1105699920;1105707120;routeviews;route-views.linx;1366317972;1366315668;27648;29952;190245316;26180;190219136
DIFFS;1105707120;1105714380;routeviews;route-views.linx;1366315668;1366321300;34048;28416;190288133;13189;190274944
DIFFS;1105714380;1105721640;routeviews;route-views.linx;1366321300;1366086804;52736;287232;190315310;100270;190215040
DIFFS;1105721640;1105728840;routeviews;route-views.linx;1366086804;1365889940;217856;414720;190171552;40992;190130560
DIFFS;1105728840;1105736100;routeviews;route-views.linx;1365889940;1366240660;458752;108032;190282624;35840;190246784
DIFFS;1105736100;1105743300;routeviews;route-views.linx;1366240660;1366309268;110080;41472;190265728;45056;190220672
DIFFS;1105743300;1105750560;routeviews;route-views.linx;1366309268;1366170516;89344;228096;190555520;343552;190211968
DIFFS;1105750560;1105757760;routeviews;route-views.linx;1366170516;1366130068;36096;76544;190226816;4608;190222208
DIFFS;1105757760;1105765020;routeviews;route-views.linx;1366130068;1366250900;143360;22528;190198216;94280;190103936
DIFFS;1105765020;1105772280;routeviews;route-views.linx;1366250900;1365988500;26368;288768;190245504;17664;190227840
DIFFS;1105772280;1105779480;routeviews;route-views.linx;1365988500;1366310548;344320;22272;190283136;31744;190251392
DIFFS;1105779480;1105786740;routeviews;route-views.linx;1366310548;1366325780;34048;18816;190275136;11456;190263680
DIFFS;1105786740;1105793940;routeviews;route-views.linx;1366325780;1366274164;22112;73728;190307328;9600;190297728
DIFFS;1105793940;1105801200;routeviews;route-views.linx;1366274164;1366075028;14336;213472;190304256;35200;190269056
DIFFS;1105801200;1105808460;routeviews;route-views.linx;1366075028;1366100340;166624;141312;190275488;6688;190268800
DIFFS;1105808460;1105815660;routeviews;route-views.linx;1366100340;1366365812;285952;20480;190417024;92928;190324096
DIFFS;1105815660;1105822920;routeviews;route-views.linx;1366365812;1366437492;83712;12032;190406272;77056;190329216
DIFFS;1105822920;1105830120;routeviews;route-views.linx;1366437492;1366424692;8192;20992;190461376;139840;190321536
DIFFS;1105830120;1105837380;routeviews;route-views.linx;1366424692;1365923316;14848;516224;190318464;21504;190296960
DIFFS;1105837380;1105844580;routeviews;route-views.linx;1365923316;1365615604;13568;321280;190163104;43296;190119808
DIFFS;1105844580;1105851840;routeviews;route-views.linx;1365615604;1366016756;537344;136192;190119040;2304;190116736
DIFFS;1105851840;1105859100;routeviews;route-views.linx;1366016756;1366141300;249472;124928;190197888;11008;190186880
DIFFS;1105859100;1105866300;routeviews;route-views.linx;1366141300;1365637236;77312;581376;190186112;13056;190173056
DIFFS;1105866300;1105873560;routeviews;route-views.linx;1365637236;1365964276;580864;253824;190246016;76032;190169984
DIFFS;1105873560;1105880760;routeviews;route-views.linx;1365964276;1366035700;147712;76288;190246528;30464;190216064
DIFFS;1105880760;1105888020;routeviews;route-views.linx;1366035700;1366224244;274304;85760;190306944;147712;190159232
DIFFS;1105888020;1105895280;routeviews;route-views.linx;1366224244;1366300276;143616;67584;190267560;21288;190246272
DIFFS;1105895280;1105902480;routeviews;route-views.linx;1366300276;1366235252;274432;339456;190399616;6912;190392704
DIFFS;1105902480;1105909740;routeviews;route-views.linx;1366235252;1366241652;89600;83200;190624896;33536;190591360
DIFFS;1105909740;1105916940;routeviews;route-views.linx;1366241652;1367376756;1145344;10240;190608768;21504;190587264
DIFFS;1105916940;1105924200;routeviews;route-views.linx;1367376756;1366464372;13312;925696;207388864;48448;207340416
DIFFS;1105924200;1105931460;routeviews;route-views.linx;1366464372;1366577524;136960;23808;190609280;18944;190590336
DIFFS;1105931460;1105938660;routeviews;route-views.linx;1366577524;1366660724;86784;3584;190703520;113696;190589824
DIFFS;1105938660;1105945920;routeviews;route-views.linx;1366660724;1366653300;5632;13056;190608870;9574;190599296
DIFFS;1105945920;1105953120;routeviews;route-views.linx;1366653300;1366602612;126720;177408;190594596;72612;190521984
DIFFS;1105953120;1105960380;routeviews;route-views.linx;1366602612;1366649972;240384;193024;191443328;804608;190638720
DIFFS;1105960380;1105967580;routeviews;route-views.linx;1366649972;1366694516;111872;67328;190669860;14500;190655360
DIFFS;1105967580;1105974840;routeviews;route-views.linx;1366694516;1366632820;176640;238336;190564992;25088;190539904
DIFFS;1105974840;1105982100;routeviews;route-views.linx;1366632820;1366594676;325120;363264;190572288;192896;190379392
DIFFS;1105982100;1105989300;routeviews;route-views.linx;1366594676;1366708596;290560;176640;190512256;31488;190480768
DIFFS;1105989300;1105996560;routeviews;route-views.linx;1366708596;1366802548;190208;96256;190516352;4352;190512000
DIFFS;1105996560;1106003760;routeviews;route-views.linx;1366802548;1366832500;121600;91648;190514184;22408;190491776
DIFFS;1106003760;1106011020;routeviews;route-views.linx;1366832500;1366799732;103680;136448;190436224;19200;190417024
DIFFS;1106011020;1106018220;routeviews;route-views.linx;1366799732;1366785908;62464;76288;190428032;9984;190418048
DIFFS;1106018220;1106025480;routeviews;route-views.linx;1366785908;1366719604;88320;154624;190526864;3856;190523008
DIFFS;1106025480;1106032740;routeviews;route-views.linx;1366719604;1366558836;20736;181504;190572608;49600;190523008
DIFFS;1106032740;1106039940;routeviews;route-views.linx;1366558836;1366713204;269056;114688;190458760;83208;190375552
DIFFS;1106039940;1106047200;routeviews;route-views.linx;1366713204;1366583156;51712;181760;190495656;33576;190462080
DIFFS;1106047200;1106054400;routeviews;route-views.linx;1366583156;1366922868;356864;17152;190491520;12544;190478976
DIFFS;1106054400;1106061660;routeviews;route-views.linx;1366922868;1367013236;294400;204032;190377728;27776;190349952
DIFFS;1106061660;1106068920;routeviews;route-views.linx;1367013236;1367125876;211968;99328;190514560;18688;190495872
DIFFS;1106068920;1106076120;routeviews;route-views.linx;1367125876;1366977652;102656;250880;190517992;51304;190466688
DIFFS;1106076120;1106083380;routeviews;route-views.linx;1366977652;1367151988;332544;158208;190476672;64256;190412416
DIFFS;1106083380;1106090580;routeviews;route-views.linx;1367151988;1367205748;176384;122624;190620544;30464;190590080
DIFFS;1106090580;1106097840;routeviews;route-views.linx;1367205748;1366995060;80384;291072;190616968;8968;190608000
DIFFS;1106097840;1106105100;routeviews;route-views.linx;1366995060;1367165300;202496;32256;190588032;39424;190548608
DIFFS;1106105100;1106112300;routeviews;route-views.linx;1367165300;1366984308;44544;225536;190551456;165152;190386304
DIFFS;1106112300;1106119560;routeviews;route-views.linx;1366984308;1366783092;41984;243200;190585472;92672;190492800
DIFFS;1106119560;1106126760;routeviews;route-views.linx;1366783092;1366989428;436480;230144;190708352;29184;190679168
DIFFS;1106126760;1106134020;routeviews;route-views.linx;1366989428;1366997876;181504;173056;190787200;24064;190763136
DIFFS;1106134020;1106141280;routeviews;route-views.linx;1366997876;1367155828;167936;9984;191353216;31488;191321728
DIFFS;1106141280;1106148480;routeviews;route-views.linx;1367155828;1367317108;197888;36608;191474208;22176;191452032
DIFFS;1106148480;1106155740;routeviews;route-views.linx;1367317108;1367120244;25600;222464;191426176;34560;191391616
DIFFS;1106155740;1106162940;routeviews;route-views.linx;1367120244;1367211380;179456;88320;191449486;41998;191407488
DIFFS;1106162940;1106170200;routeviews;route-views.linx;1367211380;1367270260;165120;106240;191295364;293892;191001472
DIFFS;1106170200;1106177460;routeviews;route-views.linx;1367270260;1367185780;211968;296448;191712640;226816;191485824
DIFFS;1106177460;1106184660;routeviews;route-views.linx;1367185780;1367159412;239360;265728;191583620;91140;191492480
DIFFS;1106184660;1106191920;routeviews;route-views.linx;1367159412;1367195508;310272;274176;191643872;214880;191428992
DIFFS;1106191920;1106199120;routeviews;route-views.linx;1367195508;1367316084;185088;64512;191567232;2560;191564672
DIFFS;1106199120;1106206380;routeviews;route-views.linx;1367316084;1367471220;462848;307712;191389824;58112;191331712
DIFFS;1106206380;1106213640;routeviews;route-views.linx;1367471220;1367688052;356864;140032;191294592;112640;191181952
DIFFS;1106213640;1106220840;routeviews;route-views.linx;1367688052;1367679348;169728;178432;191363752;37160;191326592
DIFFS;1106220840;1106228100;routeviews;route-views.linx;1367679348;1367662708;119808;136448;191402144;68896;191333248
DIFFS;1106228100;1106235300;routeviews;route-views.linx;1367662708;1367847796;356864;171776;191349760;28288;191321472
DIFFS;1106235300;1106242560;routeviews;route-views.linx;1367847796;1367781492;141056;207360;191297920;11776;191286144
DIFFS;1106242560;1106249760;routeviews;route-views.linx;1367781492;1367827316;62720;16896;191314052;21252;191292800
DIFFS;1106249760;1106257020;routeviews;route-views.linx;1367827316;1368000884;180480;6912;191571104;230688;191340416
DIFFS;1106257020;1106264280;routeviews;route-views.linx;1368000884;1367866740;6912;141056;191456256;46080;191410176
DIFFS;1106264280;1106271480;routeviews;route-views.linx;1367866740;1367760756;120832;226816;191468832;220448;191248384
DIFFS;1106271480;1106278740;routeviews;route-views.linx;1367760756;1367853428;157696;65024;191320584;40456;191280128
DIFFS;1106278740;1106285940;routeviews;route-views.linx;1367853428;1367800948;102656;155136;191405824;34560;191371264
DIFFS;1106285940;1106293200;routeviews;route-views.linx;1367800948;1367882612;155904;74240;191441664;11520;191430144
DIFFS;1106293200;1106300460;routeviews;route-views.linx;1367882612;1367773300;34816;144128;191492192;61536;191430656
DIFFS;1106300460;1106307660;routeviews;route-views.linx;1367773300;1367778420;149760;144640;191450656;10784;191439872
DIFFS;1106307660;1106314920;routeviews;route-views.linx;1367778420;1367895924;278272;160768;191446016;15872;191430144
DIFFS;1106314920;1106322120;routeviews;route-views.linx;1367895924;1368073332;226816;49408;191716872;21512;191695360
DIFFS;1106322120;1106329380;routeviews;route-views.linx;1368073332;1368692596;649728;30464;191683612;24092;191659520
DIFFS;1106329380;1106336640;routeviews;route-views.linx;1368692596;1368363636;22784;351744;191658816;31296;191627520
DIFFS;1106336640;1106343840;routeviews;route-views.linx;1368363636;1368414836;357376;306176;191803072;560192;191242880
DIFFS;1106343840;1106351100;routeviews;route-views.linx;1368414836;1369299060;960512;76288;191227776;24320;191203456
DIFFS;1106351100;1106358300;routeviews;route-views.linx;1369299060;1368377716;14336;935680;208057472;30208;208027264
DIFFS;1106358300;1106365560;routeviews;route-views.linx;1368377716;1368441972;80896;16640;191265284;13188;191252096
DIFFS;1106365560;1106372820;routeviews;route-views.linx;1368441972;1368685172;275456;32256;191421056;121344;191299712
DIFFS;1106372820;1106380020;routeviews;route-views.linx;1368685172;1368716404;46336;15104;191339136;84992;191254144
